통계표,수요부문(열),투입부문(행),단위,변환,2020,2021,2022,2023
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","광산품","","원자료","0.533553","0.568899","0.658839","0.651131"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","음식료품","","원자료","0.000958","0.000809","0.001022","0.000872"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","섬유 및 가죽제품","","원자료","0.000782","0.000582","0.000527","0.000437"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","목재 및 종이, 인쇄","","원자료","0.00065","0.000523","0.000527","0.000441"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","석탄 및 석유제품","","원자료","0.020797","0.024819","0.024785","0.02457"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","화학제품","","원자료","0.009087","0.008068","0.008754","0.009263"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","비금속광물제품","","원자료","0.000551","0.000394","0.000454","0.000383"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","1차 금속제품","","원자료","0.004272","0.003892","0.00386","0.002964"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","금속가공제품","","원자료","0.001073","0.000767","0.000821","0.000819"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","컴퓨터, 전자 및 광학기기","","원자료","0.004108","0.002618","0.002785","0.002782"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","전기장비","","원자료","0.001337","0.001094","0.001238","0.001181"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","기계 및 장비","","원자료","0.002504","0.001759","0.001908","0.001659"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","운송장비","","원자료","0.000514","0.000316","0.000388","0.000484"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","기타 제조업 제품","","원자료","0.000107","0.000082","0.000074","0.000065"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","제조임가공 및 산업용 장비 수리","","원자료","0.00069","0.000392","0.000403","0.000381"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","전력, 가스 및 증기","","원자료","0.000009","0.000003","0.000004","0.000004"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","수도, 폐기물처리 및 재활용서비스","","원자료","0.000002","0","0.000003","0.000008"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","건설","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","도소매 및 상품중개서비스","","원자료","0.004243","0.004632","0.005586","0.004758"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","운송서비스","","원자료","0.002439","0.001744","0.001622","0.001792"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","음식점 및 숙박서비스","","원자료","0.000557","0.000722","0.000733","0.000362"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","정보통신 및 방송 서비스","","원자료","0.000787","0.000882","0.001314","0.001261"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","금융 및 보험 서비스","","원자료","0.000234","0.000244","0.000218","0.000374"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","부동산서비스","","원자료","0.000061","0.000042","0.000051","0.000059"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","전문, 과학 및 기술 서비스","","원자료","0.004179","0.003442","0.004162","0.004816"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","사업지원서비스","","원자료","0.002797","0.002338","0.00224","0.002488"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","공공행정, 국방 및 사회보장","","원자료","0.000035","0.000015","0.000016","0.000031"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","교육서비스","","원자료","0.000001","0.000001","0.000001","0.000001"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","보건 및 사회복지 서비스","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","예술, 스포츠 및 여가 관련 서비스","","원자료","0.000027","0.000013","0.000031","0.000021"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","기타 서비스","","원자료","0.00014","0.0002","0.000154","0.000153"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","기타","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","석탄 및 석유제품","열합","","원자료","0.596826","0.629549","0.722819","0.71381"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","농림수산품","","원자료","0.003782","0.003867","0.004766","0.003551"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","광산품","","원자료","0.075652","0.092201","0.12011","0.105761"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","음식료품","","원자료","0.003934","0.004181","0.005111","0.004192"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","섬유 및 가죽제품","","원자료","0.003959","0.004469","0.004709","0.003688"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","목재 및 종이, 인쇄","","원자료","0.002023","0.00211","0.00225","0.001969"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","석탄 및 석유제품","","원자료","0.062719","0.091444","0.103705","0.090226"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","화학제품","","원자료","0.14913","0.156678","0.183671","0.183925"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","비금속광물제품","","원자료","0.00259","0.002487","0.002615","0.002374"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","1차 금속제품","","원자료","0.010008","0.012353","0.011958","0.009634"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","금속가공제품","","원자료","0.001782","0.001732","0.001803","0.0019"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","컴퓨터, 전자 및 광학기기","","원자료","0.004339","0.004035","0.004107","0.004379"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","전기장비","","원자료","0.001548","0.001747","0.002014","0.002088"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","기계 및 장비","","원자료","0.002497","0.002358","0.002273","0.002143"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","운송장비","","원자료","0.000984","0.000835","0.001177","0.001519"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","기타 제조업 제품","","원자료","0.000286","0.000301","0.0003","0.000253"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","제조임가공 및 산업용 장비 수리","","원자료","0.002653","0.002451","0.002873","0.00293"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","전력, 가스 및 증기","","원자료","0.000007","0.000004","0.000005","0.000004"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","수도, 폐기물처리 및 재활용서비스","","원자료","0.000009","0.000001","0.000017","0.000048"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","건설","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","도소매 및 상품중개서비스","","원자료","0.003104","0.003469","0.003894","0.003229"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","운송서비스","","원자료","0.005662","0.005171","0.005669","0.006249"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","음식점 및 숙박서비스","","원자료","0.001244","0.001886","0.001955","0.000996"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","정보통신 및 방송 서비스","","원자료","0.001095","0.001377","0.001856","0.001886"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","금융 및 보험 서비스","","원자료","0.000559","0.000523","0.000463","0.000832"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","부동산서비스","","원자료","0.000134","0.000104","0.000117","0.000136"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","전문, 과학 및 기술 서비스","","원자료","0.008873","0.007713","0.00849","0.010035"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","사업지원서비스","","원자료","0.004436","0.004243","0.004055","0.004659"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","공공행정, 국방 및 사회보장","","원자료","0.000083","0.000047","0.000059","0.000109"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","교육서비스","","원자료","0.000001","0.000001","0.000001","0.000001"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","보건 및 사회복지 서비스","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","예술, 스포츠 및 여가 관련 서비스","","원자료","0.000046","0.000037","0.000074","0.000053"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","기타 서비스","","원자료","0.000252","0.000457","0.000314","0.000304"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","기타","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","화학제품","열합","","원자료","0.353395","0.408281","0.480413","0.449073"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","비금속광물제품","농림수산품","","원자료","0.000995","0.001065","0.001324","0.001121"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","비금속광물제품","광산품","","원자료","0.082853","0.107781","0.163038","0.126273"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","비금속광물제품","음식료품","","원자료","0.002093","0.002323","0.002929","0.002704"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","비금속광물제품","섬유 및 가죽제품","","원자료","0.002922","0.0036","0.003534","0.002705"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","비금속광물제품","목재 및 종이, 인쇄","","원자료","0.003398","0.003642","0.003603","0.003053"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","비금속광물제품","석탄 및 석유제품","","원자료","0.013477","0.019356","0.02052","0.018567"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","비금속광물제품","화학제품","","원자료","0.026178","0.028981","0.032859","0.032623"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","비금속광물제품","비금속광물제품","","원자료","0.043967","0.045526","0.044427","0.036256"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","비금속광물제품","1차 금속제품","","원자료","0.007442","0.011289","0.011218","0.008692"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","비금속광물제품","금속가공제품","","원자료","0.00471","0.00436","0.003581","0.003297"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","비금속광물제품","컴퓨터, 전자 및 광학기기","","원자료","0.005789","0.005818","0.005646","0.006001"
